x,y
0.487751,0.311733
0.583720,0.563010
0.129875,-0.626717
0.958562,1.479021
0.368774,-0.080629
0.874995,0.939724
0.402232,-0.044800
0.853235,1.139639
0.693740,0.777963
0.190352,-0.585999
0.979247,1.617270
0.728985,0.767693
0.899511,1.469462
0.441093,0.223539
0.122463,-0.533278
0.096850,-0.833228
0.687966,0.814985
0.257892,-0.452926
0.645760,0.577437
0.277689,-0.423686
0.031093,-1.011937
0.840423,1.085422
0.446377,0.256255
0.648411,0.659447
0.553971,0.479432
0.455578,0.121118
0.312785,-0.201788
0.738955,0.898657
0.417276,0.212095
0.961558,1.389731
0.475827,0.235155
0.080303,-0.767469
0.731859,0.841261
0.279992,-0.284409
0.658740,0.760171
0.228000,-0.432786
0.043358,-0.922757
0.607833,0.537818
0.365459,-0.122006
0.158045,-0.466370
0.460701,0.152267
0.545220,0.470833
0.691607,0.770403
0.341612,-0.226800
0.660130,0.716446
0.561017,0.314434
0.910728,1.241642
0.256038,-0.304351
0.436549,0.312097
0.478142,-0.004107
0.515804,0.321606
0.194751,-0.360796
0.269617,-0.207453
0.710271,0.719442
0.933202,1.480738
0.770854,0.868120
0.386529,0.102340
0.530144,0.179487
0.777876,0.871512
0.495079,0.291552
0.521213,0.119638
0.364016,-0.054213
0.984309,1.616740
0.166412,-0.556082
0.535613,0.116990
0.553899,0.358817
0.139583,-0.677646
0.879457,1.020513
0.552501,0.418600
0.204403,-0.426338
0.953165,1.342163
0.359333,-0.039626
0.001110,-0.977728
0.041083,-0.979613
0.783775,1.001867
0.696411,0.640347
0.782538,0.968108
0.016701,-0.890586
0.201141,-0.511233
0.038862,-0.922970
0.340944,-0.156214
0.392744,-0.050554
0.752044,0.938599
0.918816,1.214824
0.213750,-0.436017
0.596784,0.490080
0.372314,-0.162066
0.597159,0.474758
0.746287,0.823577
0.212892,-0.684968
0.120319,-0.627004
0.682174,0.837470
0.123584,-0.611335
0.145418,-0.852898
0.609032,0.517447
0.334688,-0.367985
0.866554,1.196786
0.175281,-0.528453
0.887807,1.259846
0.156458,-0.690714
0.847782,1.043606
0.509948,0.345875
0.456609,0.164603
0.641903,0.658751
0.586728,0.596017
0.872209,1.336848
0.824590,1.053965
0.159984,-0.544567
0.914641,1.149328
0.235827,-0.368166
0.408653,-0.022387
0.793453,1.040026
0.338548,-0.165435
0.214056,-0.506050
0.129877,-0.711002
0.899993,1.068685
0.711889,0.697880
0.658761,0.602764
0.261202,-0.439748
0.273682,-0.279488
0.320945,-0.399669
0.315442,-0.130841
0.039345,-1.042820
0.342500,-0.277783
0.009582,-1.225156
0.073548,-1.015859
0.190461,-0.557242
0.617870,0.574058
0.930690,1.120035
0.485856,0.248571
0.070351,-0.685804
0.615521,0.753229
0.299950,-0.180149
0.442871,-0.006235
0.738085,0.853241
0.047619,-0.740080
0.678069,0.849024
0.708527,0.942506
0.122646,-0.675556
0.409893,0.256663
0.205952,-0.599148
0.100024,-0.764156
0.646961,0.565650
0.327355,-0.197642
0.044064,-0.807366
0.778559,1.070954
0.861401,1.060528
0.628336,0.688269
0.564939,0.448096
0.023887,-0.953770
0.338235,-0.155274
0.567642,0.378750
0.793764,1.004873
0.949314,1.362019
0.308975,-0.195882
0.223765,-0.378140
0.705205,0.733291
0.747283,0.840966
0.638326,0.467418
0.806487,1.112592
0.219289,-0.491209
0.500789,0.213577
0.161234,-0.541649
0.536654,0.339502
0.114951,-0.697390
0.980841,1.458361
0.190858,-0.448238
0.693126,0.630915
0.312914,-0.337043
0.850484,1.184120
0.051212,-0.949854
0.635602,0.548281
0.176112,-0.596282
0.513495,0.328279
0.146420,-0.625213
0.961961,1.492048
0.705135,0.919454
0.135148,-0.684395
0.703373,0.821775
0.923323,1.164671
0.867205,0.993598
0.808069,0.948015
0.985335,1.363468
0.565664,0.560420
0.124930,-0.771436
0.539999,0.285793
0.776500,0.972626
0.357585,-0.076673
0.424251,0.194853
0.735201,0.935682
0.724467,0.984028
0.343854,-0.004450
0.535399,0.463444
0.874757,0.956942
0.596014,0.633039
0.655901,0.566163
0.123485,-0.753681
0.496496,0.339713
0.440326,-0.007745
0.751037,0.931829
0.387148,-0.065420
0.097479,-0.651189
0.401977,-0.271808
0.390052,0.069152
0.597529,0.579705
0.387813,-0.026508
0.123183,-0.652468
0.478724,0.202636
0.238051,-0.429197
0.658335,0.551001
0.496808,0.195362
0.782089,0.973458
0.024321,-0.867632
0.942415,1.394561
0.651302,0.534221
0.183434,-0.557985
0.133321,-0.740244
0.705998,0.830576
0.723114,0.936922
0.856030,1.297225
0.205358,-0.551104
0.029546,-0.846120
0.890614,1.279686
0.892924,1.316540
0.302130,-0.202847
0.099526,-0.695543
0.012758,-0.893759
0.066004,-0.976274
0.336361,-0.334985
0.372233,-0.272756
0.336122,-0.096135
0.622213,0.444343
0.221495,-0.534698
0.530839,0.371599
0.593443,0.485720
0.385143,0.166622
0.808825,1.058529
0.954545,1.130228
0.408855,0.109986
0.563831,0.292476
0.693435,0.631219
0.300731,-0.365309
0.947141,1.328592
0.673821,0.701371
0.777828,0.956813
0.220901,-0.428834
0.256225,-0.482800
0.724590,0.668968
0.792491,0.949126
0.632974,0.697203
0.320676,-0.233958
0.670223,0.802600
0.980114,1.448172
0.998206,1.472006
0.265286,-0.411143
0.072611,-0.901475
0.685840,0.732999
0.188445,-0.598776
0.539094,0.426654
0.823830,0.894577
0.422100,0.194134
0.552351,0.322129
0.180842,-0.517576
0.257553,-0.422270
0.966670,1.478542
0.595309,0.368007
0.043362,-0.936521
0.293488,-0.234584
0.252296,-0.499748
0.542795,0.322224
0.588317,0.417299
0.897485,1.421973
0.628156,0.623537
0.341056,-0.177752
0.125189,-0.837865
0.688785,0.824118
0.071141,-0.890998
0.477269,0.312591
0.727335,0.802755
0.025506,-0.958778
0.189258,-0.473279
0.523545,0.161230
0.575466,0.400403
0.349969,-0.103938
0.882082,1.348916
0.300679,-0.291923
0.193658,-0.454346
0.143462,-0.533784
0.446407,0.059290
0.368824,-0.134352
0.575019,0.581702
0.242901,-0.502939
0.916371,1.166833
0.319414,-0.324689
0.850210,1.040451
0.379593,-0.090518
0.534063,0.343912
0.620213,0.525874
0.409723,0.165318
0.086194,-0.704104
0.499281,0.220473
0.255881,-0.272959
0.763665,0.886214
0.086163,-0.962191
0.474060,0.253170
0.106786,-0.805743
0.378111,-0.043995
0.591698,0.524495
0.303397,-0.293879
0.461471,0.158686
0.734614,0.918961
0.034204,-0.956231
0.085427,-0.827901
0.076215,-0.794824
0.202407,-0.466787
0.932384,1.334179
0.932812,1.272097
0.105006,-0.679798
0.625959,0.540855
0.630571,0.578365
0.746069,0.682760
0.233789,-0.432931
0.973872,1.458903
0.470306,0.271442
0.315334,-0.149765
0.844406,1.076788
0.509174,0.280920
0.292243,-0.280437
0.847146,1.107491
0.601679,0.443986
0.671698,0.519283
0.988371,1.564864
0.448065,0.028586
0.912255,1.131889
0.513286,0.216946
0.538338,0.307146
0.802954,1.017978
0.890935,1.261187
0.838852,1.189358
0.389673,0.122433
0.463866,0.046246
0.009838,-0.866174
0.440223,0.102429
0.847023,1.078529
0.711439,0.614848
0.993690,1.481198
0.038967,-0.872659
0.302948,-0.331559
0.152875,-0.686096
0.328401,-0.230050
0.936299,1.211858
0.445970,-0.012502
0.948835,1.145377
0.679018,0.828755
0.166832,-0.604072
0.525035,0.184913
0.474150,0.434737
0.655956,0.726905
0.578378,0.499965
0.918444,1.186751
0.236274,-0.288948
0.367782,0.068058
0.729366,0.732130
0.640473,0.496886
0.189389,-0.502226
0.332137,-0.115165
0.115679,-0.844670
0.520878,0.286903
0.301052,-0.290387
0.363890,-0.057348
0.809733,0.895928
0.169263,-0.596595
0.508659,0.080364
0.965110,1.512682
0.315291,-0.213323
0.399264,0.126655
0.421884,0.138060
0.478822,0.090210
0.382692,0.003287
0.702236,0.650024
0.697304,0.748509
0.066256,-0.743403
0.461407,0.103915
0.984975,1.573884
0.353386,-0.083040
0.384327,0.084623
0.356056,-0.054909
0.449732,0.031868
0.360260,-0.146989
0.720140,0.825625
0.205812,-0.703721
0.297095,-0.406713
0.302205,-0.373315
0.814257,0.931040
0.685980,0.848373
0.551880,0.253047
0.435566,-0.019815
0.232766,-0.444218
0.381523,0.114683
0.969083,1.284245
0.809886,1.048825
0.600465,0.285642
0.168413,-0.580965
0.862943,1.271553
0.421774,0.054551
0.559999,0.446281
0.093535,-0.584636
0.735578,0.892525
0.947973,1.275010
0.290393,-0.179296
0.289919,-0.212567
0.858909,1.081257
0.914677,1.278814
0.843370,0.996356
0.068634,-0.940755
0.014561,-1.026392
0.685162,0.611639
0.198070,-0.516168
0.977188,1.412575
0.731902,1.024594
0.427017,0.047142
0.833271,1.130058
0.114402,-0.688355
0.397845,-0.043879
0.978282,1.430007
0.600119,0.604656
0.414048,0.073927
0.531704,0.276489
0.226041,-0.315872
0.535850,0.082281
0.254807,-0.467359
0.549832,0.156300
0.670207,0.824223
0.000134,-0.855434
0.359745,-0.031971
0.516232,0.239116
0.286349,-0.366697
0.420891,0.070966
0.288508,-0.307332
0.934476,1.348619
0.806836,1.002421
0.222159,-0.382243
0.500555,0.285990
0.341106,-0.138541
0.024686,-0.921525
0.526213,0.128626
0.919200,1.305278
0.407301,-0.019217
0.437706,0.097311
0.656741,0.649581
0.833196,1.052461
0.794349,1.015489
0.765436,0.847737
0.196000,-0.324922
0.084542,-0.827984
0.091880,-0.853367
0.788117,1.014372
0.393196,0.024482
0.510964,0.244693
0.220290,-0.479042
0.784268,0.977293
0.739413,0.953808
0.152959,-0.640315
0.716906,0.804381
0.281266,-0.126389
0.596027,0.362473
0.459223,0.179424
0.804068,1.033196
0.684858,0.580009
0.104365,-0.973279
0.520982,0.137055
0.586123,0.439864
0.552012,0.441468
0.970465,1.416619
0.491394,0.278494
0.606710,0.529815
0.666805,0.652833
0.558727,0.509489
0.754536,0.801634
0.773617,1.119942
0.373019,-0.098562
0.424953,-0.076505
0.921999,1.373451
0.355596,-0.222851
0.299558,-0.195893
0.360266,-0.111601
0.535501,0.226935
0.166705,-0.529811
0.408843,0.131473
0.724466,0.776711
0.608614,0.504150
0.748533,0.953460
0.580929,0.500986
0.162613,-0.853297
0.503287,0.330124
0.766424,0.980351
0.570873,0.337616
0.539256,0.305682
0.774123,0.877299
0.820107,1.042611
0.696207,0.842292
0.868885,1.223625
0.747764,0.787435
0.808423,0.852609
0.983042,1.455143
0.909828,1.175891
0.289247,-0.159382
0.432809,0.147186
0.317335,-0.196485
0.871275,1.275129
0.234316,-0.224322
0.082090,-0.728155
0.216328,-0.396696
0.225546,-0.365135
0.062680,-0.756471
0.667597,0.514667
0.492060,0.421054
0.450541,0.280608
0.441666,0.047149
0.762874,0.812534
0.417301,-0.038895
0.204958,-0.507938
0.773075,1.035574
0.811576,1.128112
0.729518,0.705717
0.430679,0.001683
0.304560,-0.193994
0.042970,-0.935260
0.867792,1.185216
0.664265,0.538522
0.131476,-0.753526
0.352303,-0.305581
0.176184,-0.635731
0.479760,0.348533
0.667420,0.770446
0.014403,-1.104959
0.850903,1.233166
0.657312,0.536850
0.846074,1.135168
0.033400,-1.054701
0.539260,0.299870
0.939530,1.412615
0.823763,1.049715
0.347603,-0.158834
0.441827,0.065440
0.901679,1.187210
0.644076,0.610385
0.596273,0.510548
0.959475,1.413691
0.728429,0.757966
0.169550,-0.554291
0.934226,1.236421
0.600826,0.510449
0.420897,0.196848
0.583675,0.397287
0.700594,0.776783
0.252836,-0.235679
0.770342,0.727512
0.408784,0.110134
0.435980,0.017137
0.270033,-0.387425
0.888495,1.217744
0.468453,0.214775
0.906519,1.264451
0.327087,-0.044781
0.039947,-1.017055
0.640723,0.603451
0.839319,1.211992
0.599604,0.433767
0.205793,-0.438276
0.626929,0.577592
0.382175,0.030756
0.476170,0.179559
0.344033,-0.256530
0.810896,1.002587
0.773025,1.009561
0.452456,0.169293
0.109538,-0.692558
0.397216,0.024954
0.952534,1.543534
0.026800,-1.052761
0.888609,1.230222
0.687106,0.544714
0.077541,-0.711406
0.113042,-0.760977
0.467021,0.030600
0.229137,-0.218770
0.764780,0.944925
0.153542,-0.624300
0.923332,1.279006
0.879590,1.361310
0.158933,-0.442135
0.043245,-0.872052
0.196162,-0.464468
0.315140,-0.109698
0.954151,1.494601
0.447498,0.221946
0.562505,0.450468
0.908422,1.255811
0.296866,-0.313395
0.748183,0.820107
0.665689,0.632748
0.222451,-0.379200
0.860441,1.214579
0.597403,0.530022
0.701999,0.871563
0.343912,-0.118789
0.059374,-0.894306
0.270132,-0.330469
0.571009,0.430764
0.434610,-0.019154
0.015244,-1.014090
0.412543,0.012634
0.204352,-0.520322
0.322829,-0.168232
0.408758,0.026241
0.894490,1.160137
0.404229,0.007806
0.264006,-0.253933
0.701124,0.819905
0.382949,-0.209663
0.508142,0.128516
0.360122,-0.203226
0.925958,1.303310
0.520087,0.502486
0.786926,1.002152
0.716684,0.938060
0.961786,1.331378
0.112948,-0.796985
0.893742,1.278304
0.528131,0.198530
0.862373,1.134621
0.915522,1.310548
0.675727,0.722414
0.406414,-0.054988
0.922216,1.217371
0.879685,1.168727
0.090795,-0.779148
0.692421,0.618270
0.370721,-0.004634
0.754019,0.907247
0.686636,0.691323
0.013703,-0.821001
0.710793,0.933515
0.467977,0.070421
0.386035,0.060836
0.633130,0.480232
0.370322,-0.073165
0.277709,-0.242744
0.178746,-0.531514
0.679906,0.705969
0.448968,0.188950
0.721650,0.805368
0.534720,0.487747
0.104195,-0.580937
0.118758,-0.676028
0.700561,0.784131
0.178478,-0.479863
0.572667,0.484138
0.688804,0.696598
0.420796,0.191438
0.952906,1.294671
0.455021,0.117811
0.520118,0.396281
0.343513,-0.154131
0.982168,1.575002
0.820977,1.221016
0.009876,-0.983027
0.823290,1.126925
0.306607,-0.146090
0.422661,0.125999
0.160669,-0.735071
0.323408,-0.076499
0.176242,-0.690798
0.272791,-0.251456
0.572836,0.484216
0.595626,0.566090
0.561598,0.361612
0.115230,-0.794062
0.131634,-0.766461
0.836754,0.976319
0.772004,1.141404
0.375455,0.088317
0.277923,-0.416779
0.947599,1.455094
0.071024,-0.894418
0.575069,0.547420
0.801626,0.974693
0.254124,-0.578446
0.306815,-0.325644
0.208085,-0.364454
0.226830,-0.515686
0.577179,0.351049
0.442510,0.000343
0.140376,-0.728531
0.465089,0.239573
0.435718,0.060312
0.036356,-0.751536
0.927268,1.393266
0.022340,-0.926607
0.123823,-0.908914
0.866272,1.282965
0.944129,1.339787
0.970059,1.391291
0.955432,1.362961
0.733699,0.961811
0.035767,-0.718156
0.755250,1.007798
0.891756,1.154305
0.133883,-0.747228
0.437541,0.093639
0.478072,0.176403
0.100929,-0.632695
0.747596,0.831312
0.636841,0.693857
0.629107,0.692569
0.041332,-0.897284
0.046035,-0.862089
0.268786,-0.368320
0.245906,-0.417109
0.403612,-0.097383
0.678439,0.628973
0.121282,-0.568701
0.535635,0.467133
0.358356,-0.119029
0.216807,-0.413429
0.216430,-0.410822
0.297759,-0.132145
0.823469,1.276615
0.700982,0.828255
0.948008,1.215822
0.375660,-0.078453
0.967179,1.384637
0.048748,-1.016990
0.055265,-0.890827
0.472147,0.263682
0.001501,-0.836494
0.083431,-0.670815
0.317823,-0.219940
0.414843,0.198045
0.005098,-1.072097
0.009059,-0.893908
0.612860,0.525918
0.139092,-0.634640
0.363052,-0.114198
0.805911,0.984708
0.469326,0.190793
0.784752,1.090704
0.032288,-0.896059
0.090457,-0.887704
0.159005,-0.507239
0.520773,0.217191
0.843487,0.997361
0.793781,0.803675
0.819348,1.051951
0.388807,-0.045946
0.853820,1.323495
0.455982,0.053979
0.880442,1.296423
0.030891,-1.096963
0.444488,0.006909
0.421225,-0.018839
0.048877,-0.991671
0.935810,1.289274
0.099820,-0.832191
0.731068,0.760037
0.205254,-0.504058
0.083007,-0.901733
0.349004,-0.066651
0.024511,-0.966195
0.178420,-0.636369
0.458835,0.058487
0.552763,0.458833
0.857339,1.217015
0.651597,0.674691
0.693156,0.685130
0.797942,0.746063
0.191551,-0.657036
0.858791,1.115891
0.934147,1.171434
0.745349,0.716641
0.473019,0.366086
0.731927,0.863212
0.479849,0.152647
0.858008,1.107196
0.266499,-0.457116
0.905497,1.176451
0.389329,-0.128115
0.267505,-0.332306
0.935123,1.309370
0.233959,-0.459991
0.647496,0.502010
0.095884,-0.703541
0.998646,1.491083
0.909119,1.169936
0.908139,1.062653
0.460524,0.411447
0.592262,0.287731
0.337273,-0.046543
0.393486,-0.018568
0.705179,0.796052
0.030903,-0.822981
0.472155,0.263923
0.581189,0.338376
0.578110,0.573844
0.077994,-0.748625
0.788784,0.839351
0.071015,-0.715634
0.365503,-0.366022
0.995573,1.548172
0.047235,-0.896954
0.426291,0.126993
0.685356,0.741247
0.061424,-0.895193
0.456701,0.073708
0.607778,0.493154
0.540602,0.337632
0.112690,-0.697220
0.314288,-0.088700
0.476845,0.134629
0.742865,0.716389
0.007234,-1.043149
0.418015,0.102836
0.697462,0.873759
0.831065,1.155492
0.209896,-0.408474
0.463800,-0.021087
0.125750,-0.757474
0.536993,0.511374
0.944218,1.271083
0.546182,0.426524
0.426268,0.220657
0.981913,1.161674
0.474378,0.236812
0.999176,1.532508
0.743356,0.760865
0.586344,0.529853
0.053180,-0.819918
0.346010,-0.253863
0.464107,0.088727
0.898602,1.309873
0.074168,-0.706002
0.040157,-0.859706
0.149978,-0.713419
0.672905,0.613635
0.035088,-0.955219
0.314394,0.033814
0.369373,-0.259616
0.366525,0.094138
0.897498,1.280422
0.169063,-0.687122
0.038479,-0.827026
0.310929,-0.261239
0.521155,0.135190
0.023916,-0.943645
0.646158,0.607386
0.099381,-0.600458
0.465999,-0.005685
0.340570,-0.167263
0.729323,0.747519
0.849974,1.239509
0.519286,0.345451
0.386169,-0.176452
0.970402,1.444072
0.322311,-0.005650
0.779266,1.138852
0.841375,1.096522
0.442346,0.154672
0.219433,-0.717399
0.256032,-0.561575
0.984486,1.475290
0.269573,-0.365346
0.117111,-0.767207
0.783506,0.855343
0.176683,-0.524615
0.533065,0.247132
0.600759,0.530439
0.406997,-0.019920
0.229577,-0.351708
0.935579,1.303836
0.431741,0.235701
0.136385,-0.487939
0.959291,1.448417
0.372783,-0.019163
0.753053,0.972902
0.226061,-0.568518
0.818031,0.951834
0.349311,-0.074249
0.855537,1.024181
0.209438,-0.585028
0.263963,-0.293287
0.193119,-0.489398
0.341868,-0.206875
0.578432,0.487526
0.389250,0.091929
0.728191,0.777634
0.446325,0.155830
0.024951,-1.001237
0.228103,-0.356871
0.256791,-0.310652
0.838929,1.130268
0.373170,-0.100681
0.860898,0.943051
0.730108,0.860143
0.728135,0.747716
0.556496,0.138247
0.893655,1.143122
0.566078,0.187180
0.009753,-1.013585
0.966643,1.349937
0.426050,0.074285
0.998332,1.497879
0.621604,0.678135
0.650631,0.787806
0.187633,-0.636237
0.473785,0.149296
0.260486,-0.361998
0.729827,0.939533
0.705415,0.808558
0.048159,-0.803260
0.750906,0.920388
0.251301,-0.339932
0.209180,-0.481962
0.881848,1.209564
0.662239,0.608734
0.574157,0.384335
0.961957,1.502472
0.400721,-0.011364
0.170145,-0.661439
0.612187,0.702253
0.136915,-0.857669
0.618663,0.574172
0.094823,-0.769293
0.778704,1.029047
0.446257,0.285576
0.201751,-0.545841
0.867530,1.144427
0.239968,-0.372662
0.209332,-0.519450
0.259407,-0.296905
0.222883,-0.720049
0.967084,1.484964
0.459951,0.019924
0.447333,-0.020929
0.794190,1.015062
0.189113,-0.658321
0.932076,1.358785
0.819373,1.136651
0.477575,0.280950
0.905983,1.255922
0.836703,1.198682
0.729073,0.712569
0.558758,0.195296
0.921004,1.428518
0.737222,0.746269
0.766701,0.929794
0.506622,0.219629
0.593061,0.497007
0.224922,-0.488267
0.323325,-0.397147
0.857162,1.278617
0.375889,-0.158429
0.041265,-0.829873
0.671077,0.718033
0.015529,-0.971335
0.336174,-0.101495
0.945239,1.438385
0.748831,0.969004
0.132859,-0.653465
0.562700,0.558653
0.347828,-0.106687
0.579224,0.711354
0.329249,-0.152793
0.295280,-0.190791
0.751783,0.785886
0.855420,0.981520
0.125550,-0.790799
0.445788,0.091775
0.014504,-0.911826
0.443469,-0.029272
0.678093,0.661784
0.748026,0.829543
0.405215,-0.093135
0.287172,-0.262358
0.832376,1.019740
0.700873,0.811225
0.502272,0.192046
0.332238,-0.149447
0.629758,0.459147
0.304129,-0.271601
0.175953,-0.652234
0.293726,-0.246559
0.731126,0.646559
0.671029,0.677976
0.640337,0.797530
0.581007,0.472417
0.426363,0.017287
0.676177,0.577385
0.934613,1.263784
0.659455,0.699943
0.843756,1.107624
0.057943,-0.841716
0.366166,-0.156097
0.676157,0.615520
0.638995,0.674085
0.445971,0.004264
0.128021,-0.638406
0.276291,-0.306382
0.667696,0.676102
0.764273,0.788606
0.092147,-0.766685
0.936035,1.364535
0.329142,-0.226189
0.515148,0.087137
0.293539,-0.175052
0.922917,1.430718
0.506109,0.453854
0.891222,1.195881
0.921303,1.435757
0.295739,-0.285682
0.005264,-0.960114
0.887162,1.270020
0.825581,1.033708
0.420064,-0.020527
0.285559,-0.304581
0.189152,-0.735677
0.893512,1.236654
0.967574,1.569544
0.563735,0.494132
0.983599,1.535693
0.245164,-0.380479
0.443706,0.113593
0.318457,-0.054400
0.090256,-0.754748
0.749423,0.978773
0.623018,0.780005
0.563499,0.433833
0.210816,-0.301633
0.780063,0.841434
0.195708,-0.627105
0.188864,-0.670594
0.701274,0.727187
0.568096,0.413869
0.106156,-0.544436
0.112579,-0.771631
0.664679,0.497232
0.762946,0.946276
0.585253,0.605989
0.231677,-0.487997
0.144976,-0.736045
0.295141,-0.320664
0.551858,0.279506
0.584079,0.554916
0.239110,-0.397299
0.109446,-0.600372
0.375354,-0.102187
0.669575,0.615701
0.577862,0.644875
0.055492,-0.775152
0.225906,-0.373641
0.588857,0.512262
0.669914,0.790243
0.716602,0.814454
0.864626,1.144957
0.432844,0.142859
0.898083,1.452079
0.325904,-0.063220
0.736774,0.838369
0.964758,1.475177
0.799391,1.046121
0.615663,0.587886
0.855929,1.055792
0.022988,-0.937333
0.956505,1.373625
0.467805,0.040869
0.679107,0.730417
0.996334,1.573064
0.533769,0.293843
0.350223,0.053050
0.410396,0.041639
0.548048,0.607157
0.714628,0.788361
0.219979,-0.418886
0.556877,0.519688
0.042679,-0.998893
0.785762,0.913248
0.265445,-0.276897
0.130925,-0.765616
0.919748,1.236769
0.288598,-0.330829
0.972462,1.541414
0.913388,1.285803
0.224115,-0.488370
0.734897,0.941739
0.296604,-0.006246
0.570651,0.392171
0.098765,-0.718933
0.187612,-0.393921
0.462951,0.218115
0.217592,-0.484462
0.666295,0.541814
0.152502,-0.530974
0.068484,-0.905017
0.766682,0.942704
0.854371,1.003698
0.498338,0.350506
0.433541,-0.008440
0.971271,1.266571
0.362367,-0.107899
0.484695,0.275054
0.555906,0.397954
0.356230,-0.220268
0.551022,0.570713
0.907435,1.191468
0.854651,1.108999
0.633349,0.620266
0.730481,0.793896
0.936570,1.375273
0.447558,0.197526
0.447277,-0.008436
0.760928,0.919275
0.078549,-0.842051
0.761190,1.030695
0.291991,-0.213045
0.011337,-0.903876
0.521651,0.200429
0.409509,-0.035590
0.862171,1.257345
0.687734,0.772747
0.047249,-1.087796
0.668871,0.754005
0.716397,0.883033
0.049721,-0.849946
0.456719,-0.070719
0.782673,0.869084
0.436886,0.042816
0.408582,-0.161200
0.636541,0.551037
0.512428,0.370591
0.481028,0.117513
0.473208,0.328598
0.169856,-0.542942
0.890927,1.292027
0.851023,1.305215
0.390997,0.013337
0.556268,0.539650
0.469550,0.113819
0.245189,-0.342701
0.543646,0.134647
0.292233,-0.228634
0.278866,-0.262136
0.126440,-0.811965
0.023642,-0.939312
0.205497,-0.437945
0.659902,0.653747
0.820775,0.996305
0.474961,0.229273
0.180994,-0.564500
0.301086,-0.341587
0.931332,1.294090
0.866396,1.088659
0.430706,0.083140
0.850396,1.217497
0.894086,1.214109
0.459942,0.170295
0.477577,0.235777
0.686039,0.792982
0.031039,-0.838699
0.423470,0.223133
0.807193,0.898016
0.345199,-0.083504
0.589260,0.394847
0.230957,-0.432622
0.825860,1.116028
0.322036,-0.116623
0.132492,-0.607631
0.878256,1.164015
0.408592,-0.108505
0.949150,1.395609
0.908201,1.317795
0.865280,1.222334
0.885920,1.132124
0.514280,0.394960
0.558187,0.270836
0.968723,1.280640
0.254597,-0.283278
0.507025,0.199494
0.555474,0.423540
0.590280,0.417296
0.155540,-0.761782
0.921350,1.119910
0.955637,1.518189
0.898413,1.258906
0.956830,1.520076
0.106080,-0.730779
0.868773,1.075558
0.416636,0.131019
0.439378,0.086799
0.137917,-0.663698
0.330254,-0.261332
0.446049,0.171081
0.420859,0.161154
0.196102,-0.540430
0.190480,-0.422997
0.371134,0.019223
0.515591,0.389888
0.156686,-0.483347
0.303240,-0.299737
0.775124,0.869463
0.879452,1.165176
0.548627,0.400602
0.414743,0.016721
0.593958,0.542834
0.438715,-0.012242
0.780110,0.931077
0.380253,-0.007278
0.638911,0.623146
0.539564,0.444095
0.129849,-0.815328
0.096430,-0.800006
0.337563,-0.153623
0.471090,0.097014
0.086078,-0.718591
0.962383,1.352691
0.837833,1.050776
0.969450,1.348209
0.525789,0.302894
0.860800,1.163522
0.890435,1.318279
0.877498,0.985834
0.157047,-0.698632
0.542156,0.170985
0.655861,0.394740
0.579226,0.417954
0.297554,-0.269992
0.876355,1.165380
0.355609,-0.126156
0.199231,-0.383167
0.415280,0.088625
0.230014,-0.395575
0.582020,0.734959
0.939274,1.267655
0.952649,1.208971
0.501018,0.259180
0.762286,0.828431
0.601653,0.522627
0.513584,0.262542
0.520752,0.141230
0.550266,0.501057
0.498678,0.094111
0.874770,1.040935
0.022680,-0.903568
0.497788,0.346954
0.290170,-0.314305
0.927994,1.284301
0.542537,0.287864
0.685981,0.615052
0.827628,1.042427
0.160894,-0.794668
0.510205,0.552370
0.094421,-0.773933
0.596452,0.435235
0.652046,0.652033
0.199143,-0.282679
0.412968,0.062067
0.708859,0.721236
0.470658,0.109097
0.642932,0.682501
0.552863,0.367905
0.098094,-0.824636
0.972103,1.372094
0.095577,-0.810549
0.770703,0.799810
0.984125,1.635468
0.831079,1.048654
0.862804,0.984900
0.163596,-0.520989
0.762206,0.943985
0.396497,-0.031967
0.341783,-0.152346
0.602599,0.547633
0.943013,1.401273
0.929843,1.332626
0.530353,0.397501
0.152787,-0.596334
0.483065,0.260331
0.890204,1.292246
0.388710,0.206797
0.536450,0.182110
0.932268,1.277015
0.546066,0.325435
0.225716,-0.425328
0.045619,-0.818149
0.471750,0.183449
0.944082,1.360697
0.493905,0.007726
0.398493,-0.124487
0.402981,0.019081
0.762873,0.809248
0.204417,-0.411524
0.433422,0.198306
0.611925,0.439369
0.605095,0.551670
0.400475,0.029388
0.687888,0.863764
0.545742,0.242871
0.300338,-0.263176
0.799590,0.928318
0.729500,0.797906
0.415104,0.069471
0.113310,-0.825425
0.504730,-0.127628
0.164425,-0.676211
0.311935,-0.182848
0.788325,1.027311
0.369082,-0.240029
0.472824,0.247514
0.918026,1.139916
0.179351,-0.514565
0.722195,0.777478
0.757209,0.773737
0.645872,0.552557
0.776910,1.053750
0.108407,-0.362377
0.479932,0.165725
0.757697,0.862311
0.705182,0.753085
0.380343,-0.093414
0.598252,0.520035
0.343367,-0.158052
0.901936,1.196359
0.847005,1.021409
0.529878,0.376273
0.226322,-0.488943
0.105666,-0.771593
0.540082,0.474046
0.212193,-0.620081
0.684201,0.574396
0.712229,0.880406
0.135849,-0.780207
0.307427,-0.203434
0.536319,0.325978
0.446507,0.016195
0.336018,-0.050101
0.334955,-0.136372
0.868615,1.113340
0.869374,1.234847
